broad_no,broad_title,user_id,user_nick,view_cnt,broad_start,hash_tags,captured_at_utc,platform,category_no
289847022,[하데스] 수니문 입주 도박하러 온 거 아니에요.,singgyul,띵귤_,850,2025-12-10 18:00:08.0,"['노래', '음악', '버츄얼', '하데스']",2025-12-10T12:57:22Z,soop,00810000
289853250,휴방기념휴방방송 초늦뱅온)방송공지가 1초씩 늦어질때마다 카페 가입자수가 늘어나는 신기한 현상,rmlrl771,끠끼,817,2025-12-10 20:32:36.0,['버추얼'],2025-12-10T12:57:22Z,soop,00810000
289844860,도그마 오늘은 물러설 수 없다,htvv2i,햇비,502,2025-12-10 16:35:29.0,"['버튜버', '날씨요정', '환승센터']",2025-12-10T12:57:22Z,soop,00810000
289849526,등장,jey422,뢴트게늄,457,2025-12-10 19:08:49.0,"['왁타버스', '뢴트게늄', '고멤', '이세돌매니저']",2025-12-10T12:57:22Z,soop,00810000
289854460,&lt;너의 책상 &amp; 덕질생활이 궁금해&gt; / 역팬 이벤트 마지막 날~~!!,mygomiee,마이곰이_,451,2025-12-10 21:00:06.0,"['비타민', '동포', '증명이', '왁치동']",2025-12-10T12:57:22Z,soop,00810000
289849268,따린의 한곡줍쇼 [겨울편]ㅣ리스닝파티같은거임,insome0319,따린,405,2025-12-10 19:02:18.0,"['버컴', '단결따박', '개모임']",2025-12-10T12:57:22Z,soop,00810000
289846986,[도그마:맹든링] 오늘 부유성 갑니다!! 8일차,danz59,단즈_,401,2025-12-10 17:59:35.0,"['한화', '버추얼', '버츄얼', '1440p']",2025-12-10T12:57:22Z,soop,00810000
289852998,🌿 100년만의 풀트 기계치는 죽어요/ 제인도 공개,qweasd3456,바밍_,391,2025-12-10 20:28:38.0,"['밍바오', '종합게임', '라이브', '버츄얼', '버컴']",2025-12-10T12:57:22Z,soop,00810000
289842940,히든 목격자,mawang0216,마왕0216,313,2025-12-10 15:00:46.0,"['심연', 'AI', '환승센터']",2025-12-10T12:57:22Z,soop,00810000
289845396,"콘서트 D - 2 / 7시 TRPG 호질 (w. 왈도쿤, 장마군, 여까)",2omong,이오몽_,312,2025-12-10 17:00:33.0,"['미츄', '틈새시장']",2025-12-10T12:57:22Z,soop,00810000
289855648,[도파민] 잘빠지는연애 보러왔습니다,nmangoquince,망구랑,311,2025-12-10 21:26:51.0,"['킹냥이', '캬앙', '도파민', '버컴', '감컴']",2025-12-10T12:57:22Z,soop,00810000
289845074,[수니그룹 수니문] 성덕링구,skfk6612,하나링구,275,2025-12-10 16:46:10.0,"['버튜버', '버츄얼', '버추얼', '노래', '게임']",2025-12-10T12:57:22Z,soop,00810000
289843484,🌹 [고래상사/파국]  맹든링 8일차 / !역팬 막날 🌹,gyeonjahee,견자희,273,2025-12-10 15:31:28.0,['견자희'],2025-12-10T12:57:22Z,soop,00810000
289849160,9시  30분) 2부) 샬롯의 어린시절 그림 탐방노가리,sl0724,성기사샬롯,267,2025-12-10 19:00:50.0,"['왁타버스', '우왁굳', '아카데미', '버튜버']",2025-12-10T12:57:22Z,soop,00810000
289851948,어쩌다 크리스마스 카페를 열게 된 나,alice427,미르_MIR,259,2025-12-10 20:03:51.0,"['버튜버', '노래', '종겜스', '종합게임', '왁치동']",2025-12-10T12:57:22Z,soop,00810000
289849556,[도파민]도그마 부유성 깨는 날 ^ㅁ^ /,kyaang123,캬앙,222,2025-12-10 19:10:03.0,"['도파민', '천타버스', '노래', '소통', '고미식']",2025-12-10T12:57:22Z,soop,00810000
289846870,🍒[겁쟁이쉼터] 맹든링 내실하기!,yeda1224,예다.,218,2025-12-10 17:57:18.0,"['버츄얼', '버튜버', '버추얼', '환승센터', '소통']",2025-12-10T12:57:22Z,soop,00810000
289850180,[썩앤썩] 맹든링 8일차 : 히든냄새맡기,doormomo,문모모,208,2025-12-10 19:27:58.0,"['블리즈', '버츄얼', '왁치동', '1440p', '천타버스']",2025-12-10T12:57:22Z,soop,00810000
